Date,AAPL,ADBE,AMZN,BAC,BRK-B,CMCSA,DIS,GOOGL,HD,INTC,JNJ,JPM,MA,MSFT,NVDA,PG,UNH,V,VZ,XOM
2010-03-30,7.088279724121094,35.68000030517578,6.828999996185303,14.013851165771484,81.5999984741211,6.783607006072998,30.200061798095703,14.114452362060547,22.89729118347168,14.58045482635498,41.427581787109375,29.993118286132812,23.286346435546875,22.430879592895508,0.40416818857192993,40.86021041870117,26.31373405456543,20.38966941833496,13.530954360961914,37.641414642333984
2010-03-31,7.062732696533203,35.369998931884766,6.78849983215332,14.084858894348145,81.2699966430664,6.816186904907227,30.03658103942871,14.124662399291992,22.659141540527344,14.547821998596191,41.61906814575195,30.10749626159668,23.433027267456055,22.069215774536133,0.39889535307884216,40.60987091064453,26.003320693969727,20.396392822265625,13.439972877502441,37.60211181640625
2010-04-01,7.091886520385742,35.7400016784668,6.5904998779296875,14.234784126281738,81.6500015258789,6.82704496383667,30.587242126464844,14.166504859924316,22.680156707763672,14.613091468811035,41.982906341552734,30.430784225463867,23.4274959564209,21.971267700195312,0.3947688639163971,40.66764450073242,26.282150268554688,20.736961364746094,13.552618980407715,37.95579147338867
2010-04-05,7.167623996734619,35.9900016784668,6.57450008392334,14.305800437927246,81.16000366210938,6.847055912017822,30.303308486938477,14.22154712677002,22.87628173828125,14.743624687194824,41.74673843383789,30.538543701171875,23.57878875732422,22.054149627685547,0.4007294178009033,40.924381256103516,26.40164566040039,20.71903419494629,13.63060474395752,38.28139877319336
2010-04-06,7.19918155670166,35.70000076293945,6.7779998779296875,14.589869499206543,80.91000366210938,6.825226783752441,30.518407821655273,14.152059555053711,22.79922866821289,14.61961841583252,41.68927764892578,30.875341415405273,23.871246337890625,22.091821670532227,0.39087173342704773,40.5071907043457,26.616750717163086,20.70336151123047,13.51795482635498,38.11860275268555
2010-04-07,7.231037616729736,35.060001373291016,6.743500232696533,14.6924409866333,79.94999694824219,6.654232978820801,30.389352798461914,14.035500526428223,22.84125518798828,14.652250289916992,41.631832122802734,30.525081634521484,23.599853515625,22.11442756652832,0.39339330792427063,40.11565399169922,26.234350204467773,20.32469367980957,13.304574012756348,37.804222106933594
2010-04-08,7.211501598358154,34.939998626708984,7.047999858856201,14.716118812561035,79.68000030517578,6.705164909362793,30.69048500061035,14.133877754211426,23.093416213989258,14.560873031616211,41.446720123291016,30.82144546508789,23.71247100830078,22.543916702270508,0.3869743049144745,40.15415954589844,25.987382888793945,20.499460220336914,13.269375801086426,38.096134185791016
2010-04-09,7.2668023109436035,35.470001220703125,7.002999782562256,14.668768882751465,80.48999786376953,6.7306318283081055,31.163713455200195,14.102248191833496,23.28953742980957,14.717514038085938,41.58076477050781,30.969627380371094,23.8970947265625,22.86035919189453,0.38949620723724365,40.26327896118164,25.700584411621094,20.730236053466797,13.23417854309082,38.60139083862305
2010-04-12,7.2818284034729,35.02000045776367,7.059999942779541,14.724003791809082,80.4800033569336,6.777931213378906,30.879772186279297,14.264387130737305,23.450639724731445,14.710990905761719,41.561614990234375,31.0773868560791,23.960783004760742,22.845291137695312,0.3966028392314911,40.2440185546875,25.700584411621094,20.88037109375,13.172581672668457,38.57332992553711
2010-04-13,7.28603458404541,34.75,7.007999897003174,14.73189926147461,80.44999694824219,6.792483806610107,30.83675193786621,14.614066123962402,24.05301284790039,14.861100196838379,41.92546844482422,30.895524978637695,23.862010955810547,22.943241119384766,0.4048558175563812,40.43658447265625,25.620908737182617,20.790740966796875,13.229780197143555,38.54524612426758
2010-04-14,7.3840131759643555,35.02000045776367,7.214000225067139,15.307918548583984,80.88999938964844,6.887076377868652,31.146499633789062,14.66960620880127,24.501293182373047,15.350595474243164,41.804176330566406,32.148319244384766,24.289409637451172,23.222028732299805,0.4098994731903076,40.55853271484375,24.736614227294922,21.1201171875,13.13298511505127,38.517181396484375
2010-04-15,7.4810895919799805,34.38999938964844,7.290999889373779,15.371038436889648,80.06999969482422,6.861607551574707,31.31857681274414,14.826513290405273,24.613365173339844,15.80746078491211,41.81695556640625,32.20221710205078,24.24325180053711,23.259700775146484,0.41287961602211,40.43658447265625,24.402009963989258,21.162691116333008,12.996599197387695,38.320701599121094
2010-04-16,7.435406684875488,34.0,7.108500003814697,14.526740074157715,78.72000122070312,6.6651458740234375,30.828163146972656,13.702009201049805,24.522306442260742,15.611658096313477,41.50416946411133,30.679994583129883,23.954330444335938,23.109004974365234,0.39110082387924194,40.34030532836914,24.481670379638672,21.02824592590332,13.014196395874023,38.13543701171875
2010-04-19,7.425487041473389,33.81999969482422,7.121500015258789,14.51096248626709,79.4800033569336,6.75973653793335,31.120691299438477,13.700762748718262,24.634368896484375,15.663873672485352,42.148887634277344,30.572240829467773,23.75124740600586,23.387800216674805,0.38926681876182556,40.577789306640625,24.8800106048584,20.86469078063965,13.080191612243652,38.303855895996094
2010-04-20,7.350953102111816,34.93000030517578,7.210000038146973,14.684554100036621,80.01000213623047,6.745185375213623,31.439029693603516,13.823799133300781,24.64137840270996,15.742194175720215,42.12333297729492,30.902273178100586,24.1287899017334,23.628910064697266,0.39064234495162964,40.55853271484375,24.68084144592285,21.073068618774414,13.093389511108398,38.719276428222656
2010-04-21,7.790645599365234,34.91999816894531,7.321499824523926,14.424165725708008,78.87000274658203,6.741547584533691,31.45625114440918,13.805368423461914,24.70441436767578,15.533337593078613,41.7403564453125,30.545297622680664,24.05494499206543,23.606304168701172,0.38055527210235596,40.84095001220703,24.107240676879883,20.86692237854004,13.005395889282227,38.691219329833984
2010-04-22,8.008541107177734,35.970001220703125,7.504499912261963,14.629322052001953,78.68000030517578,6.839779853820801,31.645526885986328,13.625049591064453,25.019615173339844,15.657347679138184,41.350955963134766,30.134431838989258,24.148168563842773,23.651508331298828,0.38216009736061096,40.81526565551758,24.266565322875977,21.317289352416992,12.882205963134766,38.48912048339844
2010-04-23,8.139575004577637,36.25,7.18149995803833,14.542521476745605,78.94999694824219,6.8979878425598145,31.654136657714844,13.573493957519531,25.488920211791992,15.689977645874023,41.516937255859375,30.26913070678711,24.666954040527344,23.32750701904297,0.37688735127449036,40.78318405151367,24.656938552856445,21.642189025878906,12.781014442443848,38.870849609375
2010-04-26,8.099603652954102,36.150001525878906,7.355500221252441,14.24267864227295,79.23999786376953,6.941649436950684,31.869239807128906,13.240999221801758,25.5589542388916,15.546391487121582,41.338199615478516,29.561920166015625,24.53402328491211,23.440540313720703,0.38055527210235596,41.0399169921875,23.780603408813477,21.509984970092773,12.73261547088623,38.89892578125
2010-04-27,7.8753981590271,35.34000015258789,7.10099983215332,13.785018920898438,76.69000244140625,6.716081619262695,31.2497501373291,13.176743507385254,24.718427658081055,15.23964786529541,41.03180694580078,28.5650691986084,23.525083541870117,23.2446346282959,0.36978062987327576,40.5071907043457,23.74076271057129,20.826587677001953,12.64902400970459,38.32630920410156
2010-04-28,7.862176895141602,35.470001220703125,6.96750020980835,14.02962589263916,77.16999816894531,6.843414783477783,31.223934173583984,13.179980278015137,24.648378372192383,15.180903434753418,41.248844146728516,29.272279739379883,23.35431480407715,23.289840698242188,0.37046849727630615,40.857749938964844,24.250638961791992,20.974472045898438,12.811812400817871,38.84278869628906
2010-04-29,8.073760032653809,34.959999084472656,7.08650016784668,14.43994426727295,78.08999633789062,7.276359558105469,32.024112701416016,13.249964714050293,24.90754508972168,15.33102035522461,41.497802734375,29.6359920501709,23.57400894165039,23.35765838623047,0.3817015588283539,40.23036575317383,24.935775756835938,20.79745864868164,12.855805397033691,38.54524612426758
2010-04-30,7.846848487854004,33.599998474121094,6.855000019073486,14.069079399108887,77.0,7.192681312561035,31.697154998779297,13.093057632446289,24.676401138305664,14.906785011291504,41.04457473754883,28.679563522338867,22.896453857421875,23.01104736328125,0.360152006149292,40.20448303222656,24.14707374572754,20.217140197753906,12.715014457702637,38.04560089111328
2010-05-03,8.004932403564453,33.59000015258789,6.874499797821045,14.250566482543945,78.44000244140625,7.418247222900391,32.31664276123047,13.215096473693848,25.124675750732422,15.180903434753418,41.702056884765625,29.319427490234375,23.145694732666016,23.252168655395508,0.3562546968460083,40.54082107543945,24.107240676879883,20.002038955688477,12.886609077453613,38.08491134643555
2010-05-04,7.774415016174316,33.13999938964844,6.491499900817871,13.856038093566895,76.61000061035156,7.229065418243408,31.4820499420166,12.611626625061035,24.809486389160156,14.724039077758789,41.299903869628906,28.605480194091797,23.192766189575195,22.702131271362305,0.33814409375190735,39.913429260253906,23.493799209594727,19.80038070678711,12.64902400970459,37.31580352783203
2010-05-05,7.693570137023926,32.959999084472656,6.546500205993652,13.832361221313477,76.69999694824219,7.181766510009766,30.406551361083984,12.696057319641113,24.68341636657715,14.571556091308594,41.58076477050781,28.7132511138916,21.964134216308594,22.491159439086914,0.33241280913352966,40.20448303222656,23.900110244750977,19.365703582763672,12.618220329284668,37.14738845825195
